simulation,sample_comp_mean,sample_comp_std,correctness,theta_dist
273,4218.22710623,1086.68987,100.0,1.41505
274,4226.23357664,1092.74211,100.0,1.42567
275,4223.79272727,1091.50154,100.0,1.44567
276,4232.26811594,1098.55036,100.0,1.42194
277,4232.72924188,1096.59238,100.0,1.43107
278,4225.0323741,1102.08857,100.0,1.4203
279,4225.54121864,1100.14445,100.0,1.41551
280,4224.38571429,1098.34774,100.0,1.41976
281,4228.82562278,1098.90592,100.0,1.42218
282,4233.81560284,1100.14037,100.0,1.4256
283,4236.93286219,1099.44186,100.0,1.41972
284,4240.4471831,1099.09569,100.0,1.41969
285,4238.65964912,1097.57923,100.0,1.48223
286,4237.03496503,1096.00196,100.0,1.49934
287,4237.42508711,1094.11077,100.0,1.42039
288,4234.39583333,1093.41459,100.0,1.42907
289,4237.70934256,1092.96874,100.0,1.41581
290,4245.22758621,1098.54306,100.0,1.41763
291,4241.93127148,1098.08963,100.0,1.42164
292,4240.34246575,1096.54272,100.0,1.43242
293,4239.33788396,1094.80448,100.0,1.41897
294,4239.23469388,1092.94241,100.0,1.47858
295,4234.25423729,1094.42521,100.0,1.44933
296,4233.13513514,1092.74401,100.0,1.52508
297,4233.73400673,1090.95148,100.0,1.41585
298,4234.52348993,1089.20447,100.0,1.42314
299,4234.5083612,1087.38156,100.0,1.41567
300,4230.51,1087.76717,100.0,1.44695
301,4226.20265781,1088.51842,100.0,1.5008
302,4229.47019868,1088.19238,100.0,1.4143
303,4228.56765677,1086.50841,100.0,1.42635
304,4227.0625,1085.03629,100.0,1.47649
305,4230.41967213,1084.8364,100.0,1.4153
306,4224.81372549,1087.47835,100.0,1.41758
307,4225.25081433,1085.73269,100.0,1.42023
308,4226.9512987,1084.37811,100.0,1.43192
309,4227.46601942,1082.65971,100.0,1.48065
310,4228.4,1081.03676,100.0,1.41734
311,4230.04180064,1079.68439,100.0,1.41951
312,4228.26923077,1078.40589,100.0,1.48393
313,4224.12140575,1079.17169,100.0,1.54845
314,4225.01592357,1077.56811,100.0,1.48397
315,4227.44761905,1076.71889,100.0,1.43666
316,4226.98101266,1075.04577,100.0,1.41466
317,4224.35962145,1074.35983,100.0,1.47561
318,4223.59119497,1072.7565,100.0,1.48007
319,4222.47962382,1071.25715,100.0,1.49061
320,4220.946875,1069.93228,100.0,1.4203
321,4219.63862928,1068.52073,100.0,1.41628
322,4218.66459627,1067.00297,100.0,1.42269
323,4220.52321981,1065.87191,100.0,1.42345
324,4216.57716049,1066.58617,100.0,1.52715
325,4217.10461538,1064.98632,100.0,1.43229
326,4217.53680982,1063.3802,100.0,1.42343
327,4217.02140673,1061.79377,100.0,1.49074
328,4218.78658537,1060.65436,100.0,1.41898
329,4217.55319149,1059.27675,100.0,1.60648
330,4225.18181818,1066.68341,100.0,1.42095
331,4232.27794562,1072.84349,100.0,1.43282
332,4231.02710843,1071.46824,100.0,1.47379
333,4229.46546547,1070.23655,100.0,1.41467
334,4227.58682635,1069.18294,100.0,1.41788
335,4226.98507463,1067.64259,100.0,1.41436
336,4223.16071429,1068.3482,100.0,1.44205
337,4225.6231454,1067.71644,100.0,1.43624
338,4228.27514793,1067.24679,100.0,1.42964
339,4224.48967552,1067.9416,100.0,1.47326
340,4225.84705882,1066.66277,100.0,1.41867
341,4224.43695015,1065.41492,100.0,1.42859
342,4225.09064327,1063.92464,100.0,1.4459
343,4226.82215743,1062.85507,100.0,1.42166
344,4223.95930233,1062.63267,100.0,1.41731
345,4218.96521739,1065.12669,100.0,1.45392
346,4222.24277457,1065.32722,100.0,1.41881
347,4221.00288184,1064.04104,100.0,1.4203
348,4224.73275862,1064.78045,100.0,1.42858
349,4222.94842407,1063.77478,100.0,1.42049
350,4226.24857143,1064.04161,100.0,1.48243
351,4225.96011396,1062.5385,100.0,1.41889
352,4222.70454545,1062.77979,100.0,1.4817
353,4226.59773371,1063.78399,100.0,1.41783
354,4226.73728814,1062.28365,100.0,1.4318
355,4227.24507042,1060.82944,100.0,1.47472
356,4227.57303371,1059.35649,100.0,1.41597
357,4230.26890756,1059.09393,100.0,1.42949
358,4229.91899441,1057.63438,100.0,1.49576
359,4230.49860724,1056.21726,100.0,1.46528
360,4234.225,1057.10979,100.0,1.42003
361,4237.75900277,1057.77204,100.0,1.42689
362,4240.57734807,1057.66645,100.0,1.41692
363,4242.43526171,1056.79997,100.0,1.41645
364,4239.75549451,1056.58162,100.0,1.44662
365,4236.83287671,1056.60559,100.0,1.41534
366,4235.08743169,1055.68795,100.0,1.43743
367,4235.85558583,1054.35113,100.0,1.45526
368,4233.69293478,1053.7324,100.0,1.41476
369,4229.46341463,1055.42692,100.0,1.66371
370,4226.93243243,1055.12044,100.0,1.43951
371,4222.04312668,1057.88627,100.0,1.50861
372,4223.47580645,1056.82376,100.0,1.41817
373,4229.74798928,1062.31668,100.0,1.41817
374,4231.10160428,1061.21758,100.0,1.57122
375,4228.336,1061.15039,100.0,1.63383
376,4226.78989362,1060.16121,100.0,1.46633
377,4224.22281167,1059.92373,100.0,1.45094
378,4220.03174603,1061.64414,100.0,1.54899
379,4214.75725594,1065.19035,100.0,1.49596
380,4218.45526316,1066.22115,100.0,1.42176
381,4218.48818898,1064.82118,100.0,1.55383
382,4222.44240838,1066.22382,100.0,1.42329
383,4224.32375979,1065.46566,100.0,1.42829
384,4222.38802083,1064.75157,100.0,1.41957
385,4222.91168831,1063.41739,100.0,1.41781
386,4223.00518135,1062.0406,100.0,1.49705
387,4225.33074935,1061.6512,100.0,1.41986
388,4224.94329897,1060.30961,100.0,1.44827
389,4224.29562982,1059.02271,100.0,1.41769
390,4219.01025641,1062.78887,100.0,1.53405
391,4216.73657289,1062.37824,100.0,1.52536
392,4221.32397959,1064.89279,100.0,1.44929
393,4222.38167939,1063.74325,100.0,1.51991
394,4220.81218274,1062.84798,100.0,1.48175
395,4224.01518987,1063.40403,100.0,1.43412
396,4224.38383838,1062.08577,100.0,1.45259
397,4230.32493703,1067.31545,100.0,1.42248
398,4233.18341709,1067.49422,100.0,1.42661
399,4230.66165414,1067.34198,100.0,1.42394
400,4227.325,1068.08849,100.0,1.58519
401,4227.74563591,1066.78905,100.0,1.4198
402,4226.91293532,1065.59185,100.0,1.44494
403,4228.94044665,1065.04505,100.0,1.42951
404,4226.83168317,1064.56814,100.0,1.4987
405,4225.98271605,1063.38996,100.0,1.42978
406,4225.49507389,1062.1249,100.0,1.41886
407,4221.23341523,1064.28906,100.0,1.51625
408,4221.81617647,1063.049,100.0,1.42562
409,4220.85085575,1061.92766,100.0,1.5643
410,4219.14634146,1061.19187,100.0,1.49504
411,4220.01703163,1060.04671,100.0,1.56435
412,4215.1407767,1063.36462,100.0,1.44051
413,4215.61985472,1062.12098,100.0,1.41602
414,4216.21497585,1060.90639,100.0,1.41459
415,4208.24819277,1071.95462,100.0,1.8264
416,4209.33413462,1070.89396,100.0,1.42167
417,4210.83213429,1070.04543,100.0,1.42034
418,4208.83971292,1069.53886,100.0,1.41536
419,4210.8353222,1069.04066,100.0,1.42565
420,4213.17380952,1068.83964,100.0,1.41451
421,4214.55344418,1067.94383,100.0,1.43245
422,4217.17061611,1068.0286,100.0,1.47061
423,4223.69739953,1075.15821,100.0,1.42887
424,4223.08018868,1073.96461,100.0,1.4276
425,4221.27294118,1073.34568,100.0,1.48841
426,4221.51408451,1072.09667,100.0,1.53064
427,4220.62997658,1070.99601,100.0,1.41864
428,4215.74065421,1074.50459,100.0,1.43011
429,4215.43356643,1073.27033,100.0,1.48623
430,4216.36046512,1072.1935,100.0,1.43269
431,4216.42691415,1070.94982,100.0,1.54465
432,4216.41666667,1069.7096,100.0,1.50818
433,4218.81986143,1069.64055,100.0,1.43015
434,4221.98847926,1070.44011,100.0,1.41631
435,4224.87816092,1070.90239,100.0,1.42637
436,4225.18807339,1069.69312,100.0,1.47787
437,4225.83524027,1068.55396,100.0,1.42569
438,4225.72146119,1067.3361,100.0,1.42159
439,4225.01594533,1066.22201,100.0,1.42068
440,4221.49545455,1067.56104,100.0,1.53544
441,4222.3877551,1066.51422,100.0,1.41633
442,4223.03167421,1065.39289,100.0,1.48539
443,4219.89390519,1066.2324,100.0,1.50838
444,4216.83333333,1066.97736,100.0,1.41699
445,4223.47865169,1074.937,100.0,1.42408
446,4225.54484305,1074.61553,100.0,1.51229
447,4227.6442953,1074.32813,100.0,1.41682
448,4227.07142857,1073.19678,100.0,1.47793
449,4226.75946548,1072.02135,100.0,1.41614
450,4231.75777778,1076.05453,100.0,1.438
451,4235.17738359,1077.30596,100.0,1.41574
452,4232.97123894,1077.133,100.0,1.45529
453,4231.33995585,1076.50227,100.0,1.43047
454,4231.16740088,1075.32231,100.0,1.46663
455,4230.29450549,1074.301,100.0,1.41582
456,4231.67105263,1073.52403,100.0,1.42299
457,4229.68490153,1073.18726,100.0,1.43832
458,4231.86026201,1073.02321,100.0,1.41898
459,4231.97821351,1071.85667,100.0,1.41987
460,4228.94130435,1072.66604,100.0,1.42853
461,4228.78524946,1071.50723,100.0,1.41846
462,4235.24025974,1079.28271,100.0,1.42143
463,4237.43844492,1079.15137,100.0,1.44298
464,4238.59698276,1078.27607,100.0,1.41817
465,4239.08817204,1077.16798,100.0,1.42454
466,4240.87339056,1076.70001,100.0,1.42263
467,4240.21841542,1075.63954,100.0,1.41611
468,4240.23076923,1074.48977,100.0,1.43783
469,4238.29637527,1074.15911,100.0,1.47919
470,4237.1,1073.32853,100.0,1.41488
471,4237.31847134,1072.19897,100.0,1.43365
472,4239.27330508,1071.90246,100.0,1.41587
473,4235.25158562,1074.3277,100.0,1.43932
474,4239.66877637,1077.48504,100.0,1.52989
475,4237.06736842,1077.8393,100.0,1.50027
476,4236.32142857,1076.82925,100.0,1.4367
477,4235.26415094,1075.9472,100.0,1.45622
478,4236.90376569,1075.41751,100.0,1.4146
479,4240.25052192,1076.78333,100.0,1.42084
480,4243.2625,1077.67912,100.0,1.41435
481,4240.8981289,1077.80382,100.0,1.45527
482,4241.9253112,1076.92084,100.0,1.4344
483,4238.4057971,1078.57678,100.0,1.49404
484,4235.33057851,1079.57955,100.0,1.41496
485,4235.24329897,1078.46772,100.0,1.46082
486,4236.78600823,1077.89318,100.0,1.41428
487,4235.45995893,1077.18269,100.0,1.42731
488,4234.89344262,1076.15108,100.0,1.50979
489,4234.21267894,1075.15533,100.0,1.42706
490,4237.68979592,1076.80642,100.0,1.41607
491,4238.58044807,1075.88997,100.0,1.42393
492,4238.50406504,1074.79737,100.0,1.42174
493,4241.59432049,1075.89248,100.0,1.47955
494,4237.94331984,1077.85575,100.0,1.5533
495,4238.04242424,1076.76871,100.0,1.46562
496,4238.21572581,1075.68962,100.0,1.42554
497,4237.70422535,1074.66727,100.0,1.43202
498,4238.25100402,1073.65695,100.0,1.41606
499,4236.69138277,1073.14514,100.0,1.42343
500,4234.688,1073.00511,100.0,1.4245
