,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep1,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep2,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep3,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep4,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep5,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep6,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep7,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep8,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep9,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep10,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep11,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep12,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep13,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep14,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep15,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep16,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep17,hippocampus_pilocarpine_PLX3397_3_mg/kg_rep18
SLC7A3,6.889390947114286,7.068209187999999,7.008838615285714,7.036385088028571,7.002110720342856,7.052103383914286,7.137657238999999,6.962020552000001,6.939488937457143,7.025786387000001,7.020823016000001,7.020556048114284,7.016567699485713,6.972940271800001,7.071754814,7.019350828428571,6.985795841142858,7.014520758057144
FAM171B,11.651738420000001,10.97071216,11.08220472,9.540896741,11.860329120000001,11.25422147,11.88822854,11.94205753,11.66247575,11.720477809999998,11.78662248,11.810474660000002,11.130192850000002,11.14167339,11.360725740000001,9.270680372000003,12.08953305,10.751264919999999
OLFR345,6.835406634000001,6.765213055,6.838148438800001,6.9424962231142855,6.888389764657144,6.7192287881714305,6.825396030000001,6.869449213457144,6.931574270285714,6.906058142999999,6.918450805857144,6.82088707442857,6.965396188,6.922773397285714,6.874346921342857,6.902208486000001,6.916321921,6.894938502114284
FZD4,6.861657423142858,6.773095448314286,6.878789854200001,6.882176555,6.797613387114286,6.851053829142856,6.800666708685713,6.798564124514286,6.775705629742857,6.818675786657143,6.829460880057142,6.843330804600001,6.748630902942859,6.718564203999999,6.837052478257143,6.863069337714284,6.8405603982857155,6.6897678329999986
AIF1,8.518339866000002,8.344134044999999,8.454936137999999,8.573517497000003,8.641557298,8.50902342,8.462482274000001,8.364594426999998,8.343261794,8.359510837000002,8.479199545000002,8.66336342,8.747640540000003,8.657002047999997,8.828897106,9.052102236,8.414824947999998,8.470554145999998
OXCT2B,6.924771539685714,6.810833379828571,6.737195836314285,6.8309256540571415,6.798941503114287,6.933849474942856,6.8712130436,6.796237559285714,6.743959957428572,6.823583053499998,6.740487539314287,6.763564581542857,6.8196221851142855,6.795081536571427,6.852112657057144,6.8448605747428575,6.8050856573714285,6.857876612542855
AP2S1,11.38506335,11.46171475,11.628587970000002,11.37213104,11.381838309999997,11.510084170000003,11.535621479999998,11.28017537,11.33416394,11.31409593,11.18242512,11.072237729999998,11.37711507,11.350582340000003,11.373732400000002,11.406982309999998,11.17952341,11.121748280000002
NCSTN,7.082608087600001,7.122570681599999,7.085099973999999,7.1047947780000005,7.143894891,7.099392813000001,7.050701512600001,6.993671638800001,6.962427352,6.981002744857143,7.028759165814286,7.028784323285714,7.021323728,7.167076925999999,7.180768892999999,6.925256045285717,7.049221902,7.116695550999999
TXLNB,6.798403864085715,6.807177203428571,6.855616480857144,6.727272429000001,6.760862904514285,6.852564583942857,6.798285613971428,6.7930120688714295,6.784819481457143,6.777087592,6.759843235828571,6.796269494971428,6.8577150558857145,6.794228512371428,6.782115212999999,6.7998968280571415,6.727671482999999,6.831631969999999
WDR4,6.790657579857141,6.876132336342859,6.807830346457142,6.726928012,6.761416325,6.765025675,6.932491427114286,6.839147400628572,6.833123883400001,6.8746196692,6.884244127,6.838859246857144,6.844030273171428,6.835102556400002,6.847444853228571,6.842093610000001,6.855297269857142,6.781491605714286
DCAF11,6.8540605426,6.891394635771429,6.841648529514285,6.8867186172,6.944789483885714,6.911657571142857,6.814973387857143,6.869866790457144,7.042308451,6.915178630828571,6.919205820257142,7.062297664799999,7.093301389,6.996093852942858,6.961003391514287,6.962155129799998,6.945471986,6.908124631571427
LMAN1L,6.817445227714286,6.80121114717143,6.791558959285713,6.8389473865142865,6.885399302914284,6.870089066571429,6.853976971657143,6.8391956506285725,6.895624767200001,6.814129858999999,6.796750821571428,6.820253678914286,6.890464418685715,6.745539479685716,6.873139771228573,6.872786753028572,6.839162915685715,6.883512811999999
ZFP318,7.674575682999999,8.023805152000003,7.669663944,7.814329902000001,8.012256834000002,8.133354211800004,8.082117392999997,7.2719931429999995,7.6500001090000005,7.9111037630000025,7.619042252999999,7.616983002,7.287538565999999,7.665947000000001,7.859425344999998,7.080616533000001,7.9287652290000015,7.886802811999999
SMPD4,7.059103416,7.025332472999999,6.960486193057142,7.067756169000002,6.994821678142857,7.138437152342856,7.0226336709999995,7.068717618371428,7.147111502999999,6.948457802457145,7.097566918,7.070041936,7.164301266600001,7.110299142000001,7.172395395542857,6.894586267228572,7.180577738999999,7.107749233771428
XKR5,6.844185860942858,6.944822796114286,6.895021605085715,6.842862451999999,6.9360156447714285,6.943030693,6.975553916,6.87267638862857,6.984599786342857,6.928113363485713,6.896218652742856,6.910782480571428,6.844558433714287,6.94761601857143,6.908242341257142,6.941162238371428,6.913676985685713,6.935928574200001
TSN,6.857076097000001,6.858654073142857,6.8926410728,6.930874814142859,6.803817055,6.858355975914285,6.844764636085714,6.889477328,6.887449808628572,6.96978025522857,6.834827883028573,6.911742592514285,6.8788323679999985,6.800305531771428,6.883952550071429,6.8012591933142845,6.903672995685713,6.855246020000001
TMC6,7.945933130000001,7.795934261342854,7.793530088999999,7.495180221,7.821859664999998,7.914265817,7.7570635249999995,7.767190423,7.350442916,7.563612913999999,7.5203748909999995,7.806926507999999,7.502721517000001,7.587064203999999,7.625609769999999,7.621218404999999,7.600405884000001,7.790478278
ZCCHC13,6.809454400542857,6.752320952,6.7899885046,6.718564203999999,6.8038892012000005,6.748926102057143,6.863523158542856,6.786476491085716,6.8321940607142855,6.866186368314286,6.8445926105999995,6.8487045323142866,6.826519751914287,6.8649353274285705,6.899395867828571,6.901154378914285,6.808064635885715,6.8640502018285705
UMPS,7.362751737999999,7.444319425999999,7.406026922000001,7.341691019,7.343423484,7.37393757,7.373234047,7.334439970999999,7.326096017000001,7.408709796999999,7.389735237000001,7.358779637999999,7.461826433000001,7.444659656000001,7.391479876000001,7.360069746000001,7.305303761,7.417580680000001
NEUROG2,6.863555821314286,6.87441372482857,6.8156103495428555,6.982601340285714,6.915312487142858,6.846068960828573,6.929058881028572,6.898510109457144,6.846354518685714,6.825517966000001,6.896478508428571,6.799305238971429,6.893012128914286,6.787156333114287,6.814097373571428,6.771130357942856,6.848051684057143,6.8882306816571415
CNST,8.808074665,8.958260267000002,8.693441526000003,8.752355073999999,8.993489661000002,8.680865181,8.841779702,9.013315024,8.355533992,8.861480874999998,8.964898598999998,8.806259791,8.721414671999998,8.634188250000001,8.828390705,8.509794682,9.111163176999998,8.593049602999999
MAP4K2,7.550190842999999,7.515067853457143,7.55630527,7.4982971140000005,7.412840867628571,7.562721894,7.572667782000001,7.699261332999999,7.566570477000002,7.668771763,7.596305081142857,7.54414979622857,7.5846724320000005,7.601571555,7.74803731697143,7.327571131,7.646610867000001,7.598035534000001
WARS2,7.486129701000001,7.461826433000001,7.943625503000002,7.556081997,7.423733543,7.756034435999999,7.483541992,7.871880684000001,7.328543278,8.034904871771431,8.099459624000001,7.47001723,7.746708029999999,7.255459242999999,7.550593549999999,7.155954511,7.3020091129999996,7.446459426
MAPK1,11.850905679999999,12.02608926,12.07494019,12.152817299999999,12.122975100000001,12.1434503,11.995761199999999,12.21241726,11.633427989999998,12.015338750000002,11.97092806,12.216160600000002,11.350582340000003,11.762055089999999,12.104943769999998,11.312346919999998,12.186729809999997,11.65624256
FEZ1,11.752891859999998,11.743520339999998,11.729418529999998,11.77060221,11.810474660000002,11.557726979999998,11.671540419999998,11.773504259999998,11.628587970000002,11.66707556,11.671540419999998,11.699921449999998,11.673789979999999,11.77060221,11.660284960000002,11.635504669999998,11.784313409999998,11.50412709
CLEC4B1,6.77592623042857,6.790916764771429,6.780942409999999,6.820278584171429,6.800420853514285,6.829762589228572,6.77123595662857,6.806658683371428,6.864639945342859,6.825088044685716,6.833875218199999,6.901618875428571,6.8839793387714305,6.811956028514285,6.762596169000001,6.9400404131428575,6.782328356599999,6.770105201142857
1700037H04RIK,11.040021219999998,11.263708189999997,11.101399220000001,10.85154852,11.03685422,10.896192250000002,10.72138149,11.08939196,10.916559170000001,10.79408308,11.03014493,11.031653240000002,11.04125475,10.92709485,11.17952341,10.940288720000002,11.073594370000002,11.381838309999997
OLFR134,7.031627582685714,6.980289944457143,6.970246354,7.072679777657143,7.010953317,6.9714606869999995,6.964528213342855,6.980433021000001,6.859736809371429,7.066291336000001,6.935734448885715,6.998919301457144,6.894243384371429,6.967837087342857,7.037849439,7.0148361239999995,6.931434193571429,6.999904250514286
OLFR1417,6.808549386699999,6.7799744880285715,6.811581649,6.7912188115714285,6.784339221228571,6.830168965457142,6.980289944457143,6.921038608,6.981868125000001,6.949276219000001,6.9182823749999995,7.0111945394857145,7.022960434342858,6.868876489285714,6.861705593457144,6.928826843471429,7.069073260914286,6.946483016
LIG1,6.822090577000001,6.881311492999999,6.8420400732,6.853943525657141,6.969019803371429,6.819300583885714,7.132582436285715,6.922928035000001,7.15342927737143,7.028684940999999,7.218007355,7.0963946820000015,7.068209187999999,7.131997581428571,7.041566818000001,7.214815024685715,7.087617913999999,7.1968259786
OLFR159,7.0032045010857145,7.030066612714287,7.0245170022285714,6.941951173542856,7.047718290200001,6.9231999472571415,7.0178146130000005,7.035150840999999,7.082043867000001,7.026314294,7.052957173485715,6.995160217399999,7.0430308550000005,6.988649889371429,7.0727443590000005,6.893513080828572,7.138529587657143,7.036691739742858
TRIP10,7.4953780199999995,7.409083754,7.442358175000001,7.298011500257143,7.350619504485714,7.291811292000001,7.218492631257143,7.283962158342855,7.616545316999999,7.1595254929999985,7.146706131,7.1046472939999985,7.213926671142858,7.249153231000001,7.207510369,7.33810982,7.187450147,7.816922642000001
ADAM23,7.975533795,7.963692837999999,8.126390825999998,8.056332414,7.8417646749999985,7.970300187000001,8.185316834999998,8.117843845428572,7.864179514999999,8.018067932000001,8.004044830999998,7.88567049,8.052506607,7.93255296,7.989343754999999,8.106745300057145,8.066184578,7.938231042999997
RRP7A,6.9100187129999995,6.8509376015428565,6.998100460857144,6.8668189669714295,6.864713619714284,6.840830000514287,6.9259636564,6.887568145200001,6.766462782071429,6.888929122428571,6.856730744999999,6.753322398514286,6.781948434000001,6.742494983628572,6.785679110000002,6.882726671,6.876401487028571,6.868347059457143
PIM2,7.254039416000001,7.043888503000001,7.1265312356857144,7.16639296,7.119417704,7.221470802999999,7.347178913742859,7.227472631,7.156844522999998,7.0652280462000006,7.118886432999999,7.0503853240000005,7.157517547999999,7.052440549857143,7.127777112971428,7.197251957,7.012978546857143,7.1506192980000005
HEYL,6.878187646600002,6.809106636171429,6.732748225828572,6.777225403714286,6.775746515000001,6.715694780900001,6.899102209142858,6.8177634714,6.8309184890428565,6.8695412819428565,6.817049292657141,6.846418036485714,6.814884336342857,6.807703557399999,6.809467041457141,6.928787574,6.893391361657144,6.825164319771428
WBP11,10.40129219,10.142107563714285,10.52027662,10.613531280000002,10.337886079999999,10.48559042,10.743501429999998,10.502673640000001,10.320220080000002,10.55896802,10.568708080000002,10.566592230000001,10.649025279999998,9.754844462999998,10.14364344,9.907092061000002,10.595478819999999,10.325891352
SLC2A8,7.662963081,7.694472437,7.8102761260000015,7.588135009999999,7.614826495999999,7.633782772000002,7.7110890670000005,7.723359667000001,7.553386718,7.697434855999998,7.614826495999999,7.638892312,7.723819942,7.595844294000001,7.702718892000001,7.6624665190000005,7.8097431649999995,7.671142710000001
EIF4G2,8.059735416000002,8.098476646999998,8.010972268999998,8.017213202,8.106157639,8.04186131,8.141397681,8.070341790999999,8.408825895,8.193242640999998,8.442923333000001,8.201197972999998,8.225188367999998,8.134019478571428,8.146548833999997,8.358546915771427,8.013448766000002,8.418726844
MED16,9.313861251,9.417354626000002,9.511875368,9.425504908999997,9.359989804,9.557995163999998,9.389044324,9.71406549,9.188719994999998,9.472081837000003,9.417354626000002,9.401322906000003,9.571205954999998,9.113822114000001,9.458870139999998,8.967958145000003,9.32850678,9.011125909999999
EPHB3,6.871680651657144,6.892302379,6.858355975914285,6.956058806371427,6.973908336199999,6.9309994262,6.844908283085714,6.899591359999999,6.924552835142857,6.8816791599142855,6.912044136657143,6.919495694000001,6.796502466771429,6.8086586358000005,6.828786754657145,6.853028295057143,6.840048620200001,6.897079493999999
VMN1R70,6.907826863171428,6.788412134514284,6.833094015285715,6.7402094880000005,6.8803414058,6.918306078,6.9677869794,6.972778885142857,6.9565967886,6.9122694791142845,6.921395309742858,6.89216932302857,6.9159331572000005,6.957227526257142,6.804896520314286,7.019429637999998,6.913148361314286,6.901154378914285
CCDC12,8.071259074000002,8.117534813599997,8.185665282,8.237130331,8.167145523999999,8.195000312828572,8.219694453999997,8.139893364999999,8.054750230000002,8.214233059542858,8.187065549657142,8.280427132999998,8.186652048800001,8.275548056999998,8.038952142000003,8.063162490000002,8.121703621,8.038378022000002
H4C2,6.906516158885714,6.885840659342857,6.8583393784,6.83851705702857,6.862339141000001,6.828391641600001,6.8770279981857145,6.795358796142858,6.815459022000001,6.879974064885716,6.884693106114285,6.786177563799999,6.913653546142858,6.953647890828571,6.848455807057144,6.8132542516857155,6.956394782457144,6.963269264628571
AIDA,6.837646134000001,6.756483901114286,6.814538485,6.863555821314286,6.775424167028571,6.888341337000002,6.836309096642856,6.747786827999999,6.755235431857145,6.819441453114287,6.766031786000001,6.741318631342858,6.831336741485714,6.7940777516571424,6.829352434114286,6.786169762828571,6.808110151828571,6.857443084571428
HCK,6.728628241,6.7255719880000004,6.787872855742856,6.841678344571428,6.8228165168285715,6.877664400342856,6.78387988482857,6.864520144657144,6.794465912857143,6.841662810514285,6.7637411940000005,6.773522745085715,6.765492980428571,6.799105358085714,6.904789182085716,6.908242341257142,6.863555821314286,6.799799827000002
LRIG3,7.469055636000001,7.4422015480571435,7.463388411,7.412707970371428,7.552232988857142,7.3341044570000005,7.4355656560000005,7.541625838,7.337239466000001,7.2966763640000005,7.464068397999999,7.579444877999999,7.3630762710000015,7.20094734,7.331364337999998,7.492090501000001,7.679005882000001,7.314008908999999
SLC12A6,6.819926975428571,6.924473036085715,6.87574183142857,6.933184222371429,6.91180598,6.937545955142856,6.886999754971428,6.876806954942857,6.913653546142858,6.878570812342857,6.921108588628571,6.846827839742858,6.784755169742856,6.971939234714285,6.882313739542856,6.889049228,6.929782322228572,6.845458161514286
GM1987,7.062121291000001,6.952282825285714,6.9360156447714285,6.939575767999999,6.9523128723999985,6.964669650485713,7.084233467,7.1081521246,7.178510527000001,7.005526038285714,7.097993269114287,6.93287074,7.0079138561142855,7.009299219000001,7.3143031920000015,7.0098962905999995,6.961283935114287,7.111397756885713
ACTR5,6.993707203885713,7.04444887282857,7.066235425,7.056926674999999,7.028734008342858,7.043664670999999,6.931979471000001,7.111775301,6.901708665257144,6.9754224486857135,6.91688231142857,6.975872840771429,7.007274418000001,6.968943209999999,7.027595292000001,7.0188295279999995,6.928655807000001,6.975035265999999
GGT7,9.609863196000001,9.472622375000002,9.828532852000002,9.600597406000002,9.496999426,9.595511768,9.698511312,9.635148115,9.625640244000001,9.725789369999998,9.460750976999998,9.562844752999998,9.569968673,9.568740517371428,9.581146187,9.84416525,9.574608080000003,9.370128468999999
HDAC5,7.910540810999999,7.912791452000002,7.928203816000001,7.924302188999999,7.821298411999999,7.949492169,7.943954503,7.922950066,7.632699685257141,7.573682786,7.851201659000002,7.5906278160000005,7.727072436000001,7.728852644171427,7.819609620457142,7.7654985059999975,7.560743206999999,7.705205789
EVI5L,9.409680740999999,9.656353801000002,9.707183305,9.580454889,9.659610497000003,9.535371836000001,9.503998823000002,9.820032331999998,9.291157727999998,9.735375555000001,9.479540131000002,9.643453276,9.628954224999998,9.214534443,9.581970360000001,9.159293215,9.521994456000002,9.349174487000003
CTDSP1,7.622335822000001,7.524736002999998,7.4587539519999995,7.4160098560000005,7.540958073999999,7.575252177999999,7.392861635999999,7.567439771000001,7.327147928,7.39342767,7.613916194000001,7.505719656,7.415856012000002,7.633322439999998,7.434115062799999,7.659486723999999,7.6428575589999985,7.360428606999999
LRFN4,7.059212502000001,7.0693585161999986,7.02882543042857,6.976286619000001,7.034430753828572,6.954079974971427,7.020075858,6.992896651971427,7.057160544771429,7.063322135771428,7.058757016171428,7.055542952000001,7.0262274864857135,7.10719798377143,6.956167366600002,6.974969032,7.056674085999999,7.131398236257143
GFRA3,6.797686862999999,6.813578971371429,6.751128554485715,6.74330530377143,6.757563821285714,6.727490858,6.761831115000001,6.82363511,6.7276130929999995,6.660932782999999,6.7570797816,6.7620062516,6.819606903942856,6.765657962085713,6.83534984957143,6.7804229839999985,6.687912212000001,6.770767581828573
ING3,6.985441053714285,7.054368685942857,7.151687543,7.221912175400002,7.1237061114000015,7.134491184599999,7.086634785999999,6.9919382184000005,7.036519687857143,7.0026009149999995,7.127263054,6.923033295085714,7.061436503,6.952707162399999,7.0177101529999995,6.890713981342858,6.9770223840000005,7.0776471353999995
ZCCHC12,8.79743358234286,8.832853904999999,8.426154923000002,8.29286628,8.573517497000003,8.512252500999999,8.132048967000001,8.632082302000002,8.245376197999997,8.645717838,8.315684798,8.937818009,8.452240726000001,8.501732302,9.013740727000002,8.477116580000002,8.306956974,7.885968848
GSDMA,6.852307595971428,6.875645985885714,6.805730241885715,6.904724421800001,6.944550822000001,6.795609743342856,6.751097003171428,6.819771898600001,6.824157067200001,6.809985235371428,6.834451613,6.928586261428571,6.844577755200001,6.878244031628571,6.756220635000001,6.807502029000001,6.808823891857143,6.790625075257142
ASXL2,7.0170352368857145,7.008371121371427,6.972814177,6.836461566799998,6.9791669710000015,6.849528582171429,7.082341595999999,7.003363222285714,7.025742632057143,7.114409472000001,7.188386307000001,7.038193059000001,7.134641102,6.995477778457144,7.079062535314286,7.117175745828571,7.1297884358428565,7.008838615285714
VMN1R9,6.867323933628571,6.823047097514286,6.83432138685714,6.858094020257144,6.844558433714287,6.680773114999999,6.7983473114285715,6.834173667771429,6.6526494220000005,6.785861797999998,6.805923845085714,6.688413900000001,6.735636648304762,6.838135999771429,6.711632947000001,6.787980215628572,6.749106868999999,6.830129021628573
OLFR698,6.907308400000001,6.8197390704,6.773461693628571,6.826097756771428,6.734139763999999,6.830705189999999,6.8149206596,6.836122749885715,6.8583040433999995,6.8608422024571425,6.704715044,6.833741903457142,6.8371554283142855,6.7487788580000005,6.8549842271142865,6.781712489114285,6.82593161882857,6.8369596762
GPR37,6.861022864114285,6.802592039828572,6.890074591257144,6.767241396999999,6.769411091114285,6.741093162342856,6.85521105282857,6.759223832742857,6.829583628028572,6.798099837857143,6.878719356,6.787103335428571,6.841150010799999,6.818610592542858,6.81000295237143,6.8731570182571415,6.8851468973714285,6.799669537457144
CFL1,7.076317542999998,7.201084271000001,7.165397678000001,7.493598458,7.095391653999999,7.177647624999999,7.039924888999999,7.082992846000001,7.021233024942858,7.025870018199999,7.1200261650000005,7.246132574999999,6.983006787,7.129049477114286,7.227709022085715,7.1496525779999995,7.063266632228572,7.1639366429999995
CD300LB,6.913265531000001,6.905740414028573,6.838165549942857,6.842142630085714,6.84693887837143,6.791620104857144,6.812804114028571,6.8042675382285704,6.897373030371429,6.879829869342856,6.9233238207428585,6.824427532742856,7.023724420542858,6.841648529514285,6.832163976228573,6.920871404857143,6.8684392876,6.882012489685715
FRMD6,7.0034462724571425,7.003127535999999,6.918798555171429,6.869371493685714,6.828542783542857,6.925691495,7.096454878999999,7.075979343057142,6.9537858232285705,6.995360147000001,7.043664670999999,7.069414225371429,7.056980531971427,6.889273163028572,7.013442898657141,6.981729968,6.998256755342857,7.117250781228571
TAS2R125,6.9532570210000015,6.876936832228571,6.946946893685713,6.840854102742858,6.7768365874,6.9951768914857135,6.805035408400001,6.810084772314285,6.834267948714286,6.860008907457141,6.8837289493142855,6.874971139971427,6.802661742000001,6.898115533571428,6.881585992999999,6.898746226000001,6.776591113914288,6.757369913771427
RETREG2,8.174884905,7.956079494999999,8.385934753,8.578911321000001,8.366413138999999,8.428038276999999,8.047314901,8.124357047999998,9.187691654,8.978672152,8.998079431,9.184732984,8.997277274,8.719389654,8.445652328999998,8.514468406999999,8.164271219999998,8.692257026
SNAPC3,6.974969032,6.929541936514285,6.978239838657142,7.010235781257142,6.901019258285716,7.009515472,6.918964656285714,6.863242891085714,6.993557626428573,6.935141200800002,6.9223423827142865,6.963825797342856,6.792583288942856,6.913553096771429,6.933754654085713,6.883829546057143,6.912044136657143,6.975072275
TAS2R129,6.889774051771429,6.870561215942859,6.903580223714285,6.817927034085715,6.860046166742857,6.838696181028572,6.8127875289714295,6.859976884771428,6.718784047971429,6.8034981097,6.7769424985714295,6.691234584,6.781546104028573,6.794694064400001,6.699224727999999,6.755870156685714,6.8444016091714275,6.714566942
MAN2C1,9.59676141,9.6684773,9.667317939999998,9.578505439000002,9.502264530999998,9.508470766000002,9.540300533,9.701275397000002,9.303680448000001,9.377714151000003,9.395258092,9.318623206999998,9.567235363,9.267724461999999,9.595029086000002,9.384137356999998,9.579714992999998,9.193213626999999
DHRS7,9.687969894,9.868321117999997,9.879000035999999,9.894020862999998,9.746683324,9.794307038,9.777429905000002,9.879000035999999,9.607299473000001,9.621876776000002,9.712576967000002,9.925916488999999,9.915583399,9.826417963999997,9.920008183,9.986124116,9.985342138000002,9.002784099
FBH1,7.033583279485714,7.108441354000001,7.020785915,6.986210400161904,7.121868824714285,7.015839564999999,6.959280087114286,7.1374257694857155,7.0793505344,7.3974388079999995,7.0659814178571425,7.126137091,7.228587642000002,7.177338219000001,7.110613373371429,7.091282322000001,7.0117081720000005,7.1299854719999995
H3C7,6.8519059628,6.749722356000001,6.9014581,6.867424585628572,6.839639968828571,6.892404052599998,6.908365278914286,6.845753351828572,6.805420669485715,6.821217820399999,6.876919163028571,6.9344934571142876,6.925083499228573,6.847221177,6.845281787457141,6.860403899228572,6.9156656752,6.885264561885714
CITED1,6.951930539771429,6.912746209514285,6.905966955028572,6.773543141142857,6.8649353274285705,6.802273535314286,6.970402704085714,6.9625708930285715,6.974706354914287,7.053326674999999,6.934189234514286,6.918101165628573,6.989996524657144,7.040783677742856,6.859808800971429,6.953547597999999,6.974504118114284,7.151118115
FLCN,9.809914798000001,9.653453996999998,9.786273205999999,9.513240693,9.953522684,9.810534776,9.651636186000003,9.723862548,9.520464693,9.686067196000002,9.717671712000003,10.01591363,9.762779072,9.805298633,9.673659161999998,9.640208256000001,9.661311273,9.351008395
SV2A,10.421113919999998,10.83994815,10.744530329999998,10.674580470000002,10.76638262,10.68362434,10.867680529999998,11.25718723,10.38435224,10.67117256,10.73525651,10.901235489999998,10.82601725,10.521369639999998,10.346167719999999,10.357083279999998,10.8500433,10.52525793
CEP250,6.948506311771427,6.852162519885714,6.7793214644857125,6.985760240828572,6.829460880057142,6.830054645671428,6.7941750249714286,6.909508921857143,6.830881504057142,6.8834752517428575,6.8674426744,6.964584457999999,6.882213983142857,6.818009401771429,6.842776386142859,6.960648353457141,6.815163258657144,6.8275981332
DDX39,6.699104871,6.749631889142857,6.8236635137,6.779937300857141,6.807795776628571,6.808641831771429,6.752387237742857,6.803034464057144,6.691437691,6.669606944000001,6.725096894457142,6.750565325057143,6.728316820999999,6.788647265742857,6.753938830314285,6.759475971942857,6.814509508942857,6.815506976657143
ADIPOR1,9.936808359,10.041337810000002,10.009763720000002,9.959518553,10.05150692,9.914017076,9.908692783999998,9.864234001,9.810534776,9.981281844000002,9.917805546000002,10.041337810000002,9.941697493,9.976092075999999,9.932866210999999,10.142894790000001,10.020008889999998,9.940229123999998
NNT,6.7580999660000005,6.765118260685714,6.868867742828571,6.8746196692,6.717343732314286,6.872229284971429,6.784629145914287,6.8303733646285725,6.641886271000001,6.764488208142858,6.808524292571429,6.7955119734857155,6.738414873,6.796959932828573,6.748542432,6.795594246457143,6.785177804771427,6.8344886396
CREB3L4,6.7644197664285715,6.844698620999999,6.873914749714285,6.911583177514286,6.786365244828571,7.00468391442857,6.884173077000002,6.75627187,6.835568983685716,6.865059611257144,6.844168766628572,6.812310356857141,6.8797542774571445,6.803329130942857,6.836745276685714,6.868604444714284,6.843011154000001,6.8559574006
VMN2R42,6.861755877657143,6.95713629837143,6.879361605885714,6.908910821199999,6.972840316999999,7.029400275,7.136307741,7.020785915,7.197808509,7.188139909999999,7.149055831999999,7.266395792999998,7.307488338000001,7.0051972373142855,7.024738391971428,7.067487268514287,7.119812561,7.053879216457142
MGAT4E,7.030330024228573,7.0827353440000005,6.977669174542858,6.95668432622857,7.082918498,6.998256755342857,7.0101129648,6.989185918999999,7.144966178742859,7.014975609228572,6.939515048885714,6.9372457822,7.121518823,7.081341372999999,7.0641545112,7.135404413999999,7.028985549228571,6.933204018657143
CACFD1,7.644327222000001,7.839421328,7.607079725000001,7.803563025000001,7.696517611999999,7.633322439999998,7.639404934000001,7.819930936999999,7.715838815,7.789586198999999,7.4875867580857145,7.721557184000001,7.684600661999999,7.750113391999999,7.684600661999999,7.5600931199999994,7.739931207999999,7.592039519000001
VCPIP1,6.691858491228573,6.76928796137143,6.752414449885713,6.8064574502571435,6.7910191719714295,6.8204579246714285,6.7594453853428575,6.8081786026857145,6.773391884457145,6.854824798942856,6.747467757542859,6.7740090648,6.791501995171428,6.882779624457143,6.730014067000002,6.826097756771428,6.852861778,6.829920323342857
RDH16,6.841163802085716,6.7945028541142864,6.7804229839999985,6.790625075257142,6.8513378095,6.78501043462857,6.828073170371429,6.800215776914285,6.857784872942858,6.818962826428571,6.846450993942856,6.877813097000001,6.824971020828571,6.794210638971428,6.777710688742857,6.760730776114286,6.778414171028571,6.878699567000002
LY9,6.834279463857142,6.827234538,6.732654672171428,6.749333543828571,6.775180804657144,6.777179951399999,6.851169527000001,6.9920521774571425,7.0539862507999995,6.995666812657141,6.904175062414286,6.9755898775142855,6.966226441857143,6.9794290823714284,6.977416013428573,7.029354635999999,6.916698913999999,6.9694613995142864
ARHGDIB,6.925083499228573,6.913116823685715,6.976161497485714,6.992320418400002,6.833628555171428,6.881629279371428,7.036836310000001,6.924473036085715,6.959877856199999,7.035442592285715,6.888300956771428,6.974749556957143,6.972354601000001,6.892128232971428,6.960772868114286,6.983544876,6.958161008,6.9480749008
GPR182,7.215910436171428,7.812245986999999,7.359072455000001,7.202165415,7.570009710000001,7.293559697000001,7.113312508628573,7.927813030971429,7.153082551571429,7.362267147999999,7.437362329,7.756245688,7.504960097000001,7.331045593000001,7.291420698,7.286685119999999,7.555268744999999,7.4875867580857145
CTSA,7.852924678000001,8.152856508000001,8.016640821000001,7.836222023,8.046674802999998,7.938231042999997,8.313517978,8.092910755999998,7.739237677000001,7.767731199000002,8.006139321,8.217985113999998,7.979346062,7.867865653000001,7.923803407171428,8.131373172999998,7.975259434000001,7.888813632000001
CHFR,6.958892757971429,6.949022850000001,6.901154378914285,6.994741779428572,6.9087414884285705,6.95997190657143,6.996408754028572,6.9301229526285715,7.083767932000001,6.96681522,6.954650208857142,6.935002041714284,6.8878555652000015,6.940753830999999,6.932897630542857,6.915794224828571,6.906127042085714,6.969110080000001
